nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,pose_score
254.4375,333.59375,254.4375,319.921875,252.484375,323.828125,272.015625,308.203125,277.875,310.15625,309.125,345.3125,307.171875,347.265625,289.59375,419.53125,281.78125,409.765625,252.484375,374.609375,250.53125,358.984375,309.125,487.890625,320.84375,485.9375,246.625,593.359375,293.5,581.640625,266.15625,718.359375,367.71875,644.140625,0.7570059
256.390625,331.640625,254.4375,319.921875,252.484375,323.828125,272.015625,306.25,277.875,310.15625,309.125,345.3125,307.171875,347.265625,289.59375,419.53125,283.734375,409.765625,252.484375,374.609375,250.53125,360.9375,309.125,487.890625,320.84375,485.9375,246.625,593.359375,293.5,581.640625,266.15625,718.359375,367.71875,646.09375,0.75591063
256.390625,333.59375,254.4375,319.921875,252.484375,323.828125,272.015625,308.203125,277.875,310.15625,309.125,345.3125,307.171875,347.265625,289.59375,419.53125,283.734375,409.765625,252.484375,374.609375,248.578125,358.984375,309.125,487.890625,320.84375,485.9375,246.625,593.359375,293.5,581.640625,266.15625,718.359375,367.71875,646.09375,0.75675
256.390625,331.640625,254.4375,319.921875,254.4375,323.828125,272.015625,306.25,277.875,310.15625,311.078125,345.3125,305.21875,347.265625,291.546875,417.578125,281.78125,409.765625,252.484375,376.5625,248.578125,358.984375,309.125,487.890625,320.84375,485.9375,246.625,593.359375,291.546875,581.640625,266.15625,718.359375,367.71875,646.09375,0.7538757
256.390625,331.640625,256.390625,319.921875,254.4375,321.875,272.015625,306.25,277.875,310.15625,311.078125,345.3125,305.21875,347.265625,291.546875,417.578125,283.734375,409.765625,252.484375,376.5625,250.53125,358.984375,309.125,487.890625,320.84375,485.9375,246.625,593.359375,291.546875,581.640625,266.15625,718.359375,367.71875,646.09375,0.7523343
256.390625,331.640625,256.390625,319.921875,254.4375,321.875,272.015625,306.25,277.875,310.15625,311.078125,345.3125,305.21875,347.265625,291.546875,417.578125,283.734375,409.765625,254.4375,376.5625,248.578125,358.984375,309.125,487.890625,320.84375,485.9375,246.625,593.359375,291.546875,581.640625,266.15625,718.359375,367.71875,646.09375,0.75070304
254.4375,333.59375,254.4375,323.828125,250.53125,325.78125,273.96875,310.15625,258.34375,317.96875,318.890625,345.3125,279.828125,349.21875,303.265625,415.625,238.8125,407.8125,264.203125,366.796875,232.953125,360.9375,313.03125,491.796875,305.21875,489.84375,250.53125,593.359375,281.78125,585.546875,268.109375,720.3125,363.8125,642.1875,0.73273253
254.4375,339.453125,256.390625,331.640625,246.625,333.59375,277.875,314.0625,244.671875,327.734375,324.75,347.265625,264.203125,355.078125,311.078125,417.578125,225.140625,421.484375,273.96875,364.84375,223.1875,357.03125,316.9375,491.796875,297.40625,491.796875,252.484375,595.3125,277.875,589.453125,268.109375,722.265625,357.953125,650.0,0.798062
254.4375,341.40625,260.296875,333.59375,246.625,333.59375,279.828125,316.015625,244.671875,327.734375,324.75,349.21875,256.390625,355.078125,311.078125,419.53125,215.375,419.53125,275.921875,364.84375,215.375,353.125,314.984375,495.703125,293.5,495.703125,254.4375,599.21875,277.875,589.453125,268.109375,724.21875,348.1875,653.90625,0.8014388
252.484375,339.453125,258.34375,331.640625,246.625,329.6875,281.78125,316.015625,248.578125,323.828125,324.75,351.171875,252.484375,355.078125,314.984375,419.53125,205.609375,417.578125,277.875,366.796875,211.46875,357.03125,311.078125,495.703125,287.640625,495.703125,252.484375,599.21875,275.921875,589.453125,268.109375,724.21875,344.28125,655.859375,0.78398466
250.53125,339.453125,256.390625,329.6875,244.671875,329.6875,279.828125,314.0625,246.625,323.828125,322.796875,351.171875,250.53125,355.078125,318.890625,421.484375,205.609375,415.625,277.875,372.65625,211.46875,360.9375,311.078125,495.703125,285.6875,497.65625,250.53125,599.21875,273.96875,591.40625,266.15625,722.265625,344.28125,657.8125,0.79984194
246.625,333.59375,252.484375,321.875,242.71875,323.828125,275.921875,312.109375,244.671875,321.875,316.9375,353.125,248.578125,362.890625,324.75,423.4375,201.703125,425.390625,270.0625,382.421875,207.5625,372.65625,303.265625,497.65625,289.59375,497.65625,236.859375,599.21875,270.0625,589.453125,264.203125,722.265625,348.1875,655.859375,0.7882786
246.625,327.734375,252.484375,316.015625,242.71875,317.96875,273.96875,310.15625,238.8125,317.96875,309.125,349.21875,242.71875,360.9375,326.703125,409.765625,209.515625,427.34375,270.0625,392.1875,207.5625,376.5625,297.40625,493.75,291.546875,495.703125,231.0,597.265625,270.0625,589.453125,264.203125,720.3125,348.1875,657.8125,0.7750925
242.71875,325.78125,248.578125,312.109375,238.8125,314.0625,268.109375,308.203125,240.765625,316.015625,295.453125,345.3125,273.96875,353.125,314.984375,390.234375,229.046875,411.71875,266.15625,374.609375,223.1875,372.65625,287.640625,493.75,299.359375,491.796875,223.1875,597.265625,279.828125,583.59375,260.296875,716.40625,350.140625,659.765625,0.73873943
236.859375,316.015625,238.8125,306.25,236.859375,306.25,256.390625,304.296875,273.96875,300.390625,260.296875,337.5,303.265625,341.40625,219.28125,353.125,272.015625,378.515625,170.453125,349.21875,205.609375,364.84375,273.96875,476.171875,314.984375,476.171875,225.140625,583.59375,307.171875,571.875,242.71875,704.6875,356.0,661.71875,0.73415995
238.8125,304.296875,238.8125,300.390625,244.671875,298.4375,244.671875,300.390625,281.78125,292.578125,244.671875,331.640625,318.890625,337.5,195.84375,341.40625,318.890625,384.375,131.390625,343.359375,277.875,366.796875,270.0625,462.5,316.9375,464.453125,240.765625,581.640625,324.75,569.921875,215.375,681.25,354.046875,665.625,0.767343
238.8125,306.25,238.8125,300.390625,244.671875,296.484375,244.671875,298.4375,283.734375,290.625,248.578125,333.59375,318.890625,335.546875,203.65625,347.265625,316.9375,380.46875,141.15625,349.21875,266.15625,353.125,272.015625,464.453125,320.84375,466.40625,242.71875,581.640625,324.75,569.921875,209.515625,679.296875,352.09375,667.578125,0.76237726
240.765625,310.15625,240.765625,302.34375,244.671875,300.390625,248.578125,298.4375,283.734375,292.578125,256.390625,333.59375,318.890625,337.5,209.515625,355.078125,326.703125,390.234375,148.96875,353.125,277.875,376.5625,272.015625,464.453125,318.890625,466.40625,236.859375,579.6875,322.796875,569.921875,207.5625,679.296875,354.046875,667.578125,0.76138896
