nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,pose_score
296.0625,194.921875,301.921875,181.25,294.109375,181.25,288.25,165.625,272.625,163.671875,235.515625,200.78125,227.703125,200.78125,229.65625,267.1875,210.125,280.859375,278.484375,261.328125,272.625,275.0,210.125,341.40625,192.546875,343.359375,253.09375,427.34375,245.28125,435.15625,231.609375,534.765625,227.703125,554.296875,0.68073666
288.25,192.96875,294.109375,181.25,286.296875,181.25,282.390625,163.671875,264.8125,163.671875,233.5625,200.78125,219.890625,200.78125,229.65625,261.328125,198.40625,278.90625,278.484375,249.609375,266.765625,276.953125,210.125,341.40625,190.59375,343.359375,251.140625,429.296875,239.421875,435.15625,227.703125,538.671875,219.890625,556.25,0.66706014
284.34375,191.015625,290.203125,177.34375,284.34375,177.34375,274.578125,159.765625,260.90625,159.765625,227.703125,200.78125,215.984375,200.78125,217.9375,269.140625,188.640625,286.71875,272.625,241.796875,260.90625,273.046875,208.171875,345.3125,190.59375,347.265625,251.140625,433.203125,237.46875,441.015625,217.9375,546.484375,212.078125,566.015625,0.6633635
280.4375,185.15625,286.296875,173.4375,276.53125,173.4375,280.4375,159.765625,251.140625,155.859375,233.5625,198.828125,208.171875,200.78125,231.609375,265.234375,188.640625,296.484375,274.578125,232.03125,251.140625,265.234375,212.078125,343.359375,186.6875,345.3125,253.09375,439.0625,239.421875,446.875,212.078125,558.203125,206.21875,573.828125,0.6440444
274.578125,181.25,280.4375,169.53125,270.671875,169.53125,274.578125,157.8125,243.328125,150.0,231.609375,196.875,192.546875,196.875,229.65625,269.140625,198.40625,290.625,274.578125,241.796875,260.90625,239.84375,212.078125,345.3125,186.6875,349.21875,251.140625,444.921875,223.796875,454.6875,204.265625,566.015625,198.40625,579.6875,0.6553637
272.625,179.296875,278.484375,167.578125,268.71875,165.625,274.578125,155.859375,239.421875,148.046875,233.5625,196.875,186.6875,196.875,233.5625,271.09375,196.453125,294.53125,274.578125,255.46875,255.046875,239.84375,214.03125,345.3125,186.6875,349.21875,231.609375,448.828125,219.890625,458.59375,200.359375,567.96875,196.453125,581.640625,0.65285134
268.71875,175.390625,274.578125,163.671875,264.8125,163.671875,270.671875,153.90625,237.46875,146.09375,233.5625,196.875,184.734375,196.875,249.1875,271.09375,198.40625,292.578125,274.578125,267.1875,253.09375,230.078125,214.03125,345.3125,184.734375,349.21875,221.84375,452.734375,215.984375,460.546875,198.40625,569.921875,194.5,585.546875,0.6516009
270.671875,175.390625,276.53125,163.671875,264.8125,161.71875,274.578125,155.859375,235.515625,148.046875,235.515625,196.875,182.78125,196.875,253.09375,276.953125,198.40625,298.4375,270.671875,263.28125,245.28125,228.125,214.03125,347.265625,184.734375,353.125,221.84375,452.734375,219.890625,462.5,194.5,571.875,192.546875,585.546875,0.65688944
266.765625,175.390625,272.625,163.671875,260.90625,161.71875,272.625,155.859375,231.609375,148.046875,233.5625,200.78125,178.875,200.78125,249.1875,282.8125,198.40625,302.34375,266.765625,261.328125,243.328125,224.21875,215.984375,349.21875,182.78125,353.125,221.84375,450.78125,215.984375,462.5,194.5,569.921875,192.546875,581.640625,0.652942
260.90625,187.109375,266.765625,177.34375,253.09375,173.4375,268.71875,165.625,225.75,157.8125,233.5625,208.59375,173.015625,210.546875,260.90625,286.71875,196.453125,310.15625,278.484375,245.703125,241.375,230.078125,219.890625,353.125,180.828125,358.984375,266.765625,454.6875,214.03125,472.265625,196.453125,567.96875,192.546875,585.546875,0.6538837
258.953125,196.875,264.8125,187.109375,251.140625,181.25,264.8125,173.4375,223.796875,165.625,229.65625,216.40625,174.96875,216.40625,239.421875,294.53125,194.5,316.015625,274.578125,255.46875,239.421875,241.796875,215.984375,360.9375,178.875,366.796875,268.71875,456.640625,214.03125,476.171875,196.453125,571.875,190.59375,585.546875,0.63099074
