nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,pose_score
350.8164,140.41069,365.64468,125.31036,343.57373,126.178,399.9875,129.5862,334.94037,133.29146,417.46844,177.26193,364.82892,204.69681,436.87628,169.06601,322.69073,288.94815,458.01303,156.62236,324.4018,209.14436,459.53134,403.2214,398.92426,408.88925,424.885,551.6362,360.4607,546.1532,460.8952,544.18726,386.09872,545.7427,0.6643195
351.35712,142.20015,366.56497,127.54355,343.5837,128.5261,400.35278,133.251,335.21375,136.19003,417.9811,177.12961,364.608,205.25208,442.36713,176.32303,324.75668,293.44205,459.95578,159.01224,325.1084,213.23964,461.74692,405.8722,399.89374,410.32507,427.36533,551.65326,359.78986,547.1805,450.95963,544.0289,375.96402,546.4335,0.6633717
354.77963,144.94476,369.23434,130.30887,345.52866,132.0798,402.65198,134.57689,337.6277,139.4078,421.38162,177.06497,367.27774,211.22717,457.66556,184.01428,327.4827,300.13065,465.3505,161.87892,327.42502,218.05876,462.76797,408.9632,400.34344,413.05545,432.78162,550.57916,357.7333,551.35144,506.8951,549.9645,372.44464,550.2553,0.6769607
365.54675,141.30176,379.6942,127.12798,356.49686,128.5435,408.0566,130.69862,345.2254,134.9206,445.44424,177.98666,344.48056,205.59584,519.3226,211.50168,336.06427,318.18176,447.72464,165.884,338.31036,230.98004,463.75296,407.09692,391.73636,414.24414,442.5519,553.2309,355.8609,553.8013,504.45795,550.033,400.42157,549.34973,0.5844922
373.40558,137.20209,387.77637,123.5076,363.7241,124.86505,416.64047,127.915565,352.92163,134.16928,469.76776,176.64282,345.6583,204.17758,529.9158,236.16473,339.3844,321.13263,452.64536,181.8238,338.12238,236.56076,462.97632,406.2059,386.76144,413.94077,449.9678,552.1263,358.1279,554.6161,485.8008,544.0213,384.32,544.24554,0.59470415
383.00537,132.48503,396.2222,118.37989,371.39328,120.95196,423.09146,124.54767,359.32446,132.33833,475.1435,177.64774,351.34653,205.64586,527.81116,255.27467,339.2871,318.93396,460.01468,193.90695,341.0759,236.75786,462.61002,401.6054,384.87396,410.94293,457.45874,553.44183,354.78125,555.44867,486.38513,545.19257,382.05515,544.227,0.6011551
390.4258,129.8689,404.74838,115.236046,378.01276,116.8743,430.4938,122.604225,363.88907,125.570335,480.6392,178.42757,343.72128,193.41293,523.8617,273.1864,335.19168,311.9041,463.60718,198.80182,346.1664,229.81248,466.04544,397.1444,385.95627,404.01688,464.57635,550.2446,356.22653,553.32623,471.72958,531.56976,370.50766,536.7229,0.6720536
406.05646,128.37047,419.45795,114.02478,393.1059,114.516525,441.76288,121.712,376.0719,122.13572,479.67487,185.47089,343.198,182.73256,517.70325,288.17422,326.49484,282.0167,474.17606,206.6963,365.57928,195.54724,468.7131,397.35468,386.4035,407.2494,474.69366,547.8316,364.14865,555.5493,482.39426,542.3095,375.50104,542.3588,0.6322084
406.39957,128.35226,419.44745,114.00788,392.85925,114.465836,441.76642,121.57429,375.9616,122.0772,479.72665,185.44826,343.18512,182.73633,517.6831,288.15778,326.46796,281.85526,474.1156,206.73628,365.85382,195.3167,468.63608,397.4845,386.273,407.30768,474.639,547.8311,364.17926,555.4262,481.64426,542.14374,375.31467,542.298,0.64007884
415.94107,130.17863,428.12537,116.64503,401.63165,116.64602,446.88196,124.364105,381.7567,123.77407,475.63446,191.31223,350.11093,175.3264,517.42413,294.34216,327.13715,223.47845,477.34622,216.42554,394.44034,174.50116,466.23996,401.1943,382.85513,413.1112,478.35562,545.72284,362.76233,558.02765,482.49115,542.18335,376.63803,539.9623,0.64065194
416.0112,130.27043,428.07565,116.86895,401.5378,116.855804,446.74713,124.55133,381.7898,123.697975,474.78104,191.78047,350.2267,175.30482,517.39606,294.35114,327.08505,223.41031,477.2407,216.42708,394.5784,174.47275,466.39816,401.1919,382.85306,413.2578,478.63428,545.4209,363.06458,558.0239,482.86026,542.3225,378.32498,539.58624,0.6439394
412.99554,139.48836,424.9144,126.012955,398.78305,125.23733,442.68936,134.35196,378.93033,131.16385,463.93002,199.2129,350.7845,179.76103,513.3084,300.73358,344.959,188.0576,475.21902,226.38101,397.6556,182.50748,454.62686,405.5015,374.34998,418.4974,472.17636,544.9045,363.8942,559.67206,476.73175,542.06165,369.9155,540.37646,0.6320832
412.4146,138.99689,425.7183,125.24364,398.78976,124.85881,442.73438,133.8652,378.80994,131.29846,464.7633,199.46515,351.50116,180.12952,513.44446,300.13998,344.42154,188.17212,475.21198,226.66544,396.86627,182.31433,454.38843,406.13953,374.38715,419.20575,471.9557,544.95795,363.60925,558.7774,475.96872,540.34424,361.83063,540.2402,0.633526
409.58508,140.97562,423.42358,127.20307,397.49744,127.13486,442.23856,134.89828,378.92932,133.02579,464.23615,200.32272,350.90503,177.01038,510.9343,303.8874,336.69003,202.4423,476.31332,231.41069,395.73206,188.89807,449.49222,404.3358,370.03015,415.95636,468.89114,544.28455,357.6014,557.7515,473.16516,540.47736,356.6786,540.31866,0.68664193
409.86755,140.36156,422.92856,127.29824,396.38486,127.56479,442.06192,132.3481,378.27457,131.72112,462.70526,199.82098,351.44568,177.96756,511.83746,301.23685,336.32895,202.19318,477.3677,231.79913,397.97275,185.32494,450.05807,411.86685,369.27582,408.0974,468.15366,543.60455,366.4967,541.01886,463.25732,606.0688,367.65366,598.36646,0.79570687
407.19492,141.92761,420.6677,128.65233,394.50665,128.15477,441.20895,136.4212,377.19925,133.39867,464.90393,203.08717,346.22845,180.7183,509.78665,307.4778,325.8241,222.76495,477.3593,235.23685,389.85583,197.21402,446.8787,406.08633,366.95084,415.9576,465.423,544.5461,352.09445,556.35175,469.36545,538.7389,352.47867,540.62024,0.65728337
403.5817,141.19225,417.14792,128.0966,392.07977,127.08437,437.61197,135.40169,374.0086,132.32872,465.40674,204.3895,338.94916,186.10396,511.2356,308.88977,316.6116,245.63565,478.69528,236.82233,384.52924,196.5802,443.07724,407.07828,362.62027,416.0026,460.5275,544.01904,348.27112,556.66736,467.21478,538.2752,348.7265,541.5556,0.659423
391.6613,137.67131,405.91766,125.08673,380.68954,123.39391,426.97168,132.66512,363.42593,127.715996,460.02167,198.79855,328.1317,188.64386,516.2634,306.69177,312.09436,267.8256,481.32593,236.10217,359.17847,196.5465,435.57925,403.3207,357.82153,408.39096,448.31335,544.5571,341.51553,556.21136,463.97266,547.5334,338.22665,547.9434,0.6614509
384.7743,134.60887,399.87973,122.123436,373.95828,119.45758,421.8538,128.94298,358.5387,122.73322,456.43622,195.9448,325.29932,186.79321,517.3994,302.99323,309.08572,270.8424,479.93774,233.19974,352.33963,196.45047,432.07883,402.93158,356.17505,406.9773,444.5648,544.0032,334.81018,553.5975,465.21832,549.6386,329.91452,549.71185,0.6627773
